# Wordlist

# META
@tree:((((German,'Yiddish_New_York'),Dutch),((English,Scottish),'West_Frisian_Grou')),((('Norwegian_Stavanger',Danish),('Swedish_Skane','Swedish_Stockholm')),(Faroese,Icelandic)));

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	PROTO	PROTO_SHORT	CONSENSUS	ALIGNMENT
1001	Yiddish_New_York	ring	ʁ.ɪ.ŋ.ɡ	ʁ ɪ ŋ ɡ	86	xrenɡaz	xrenɡ	ʁɪŋ	ʁ ɪ ŋ ɡ
#
487	Danish	salt	s.ɛ.lˀ.tʰ	s ɛ lˀ tʰ	42	saltan	salt	salt	s ɛ lˀ tʰ
488	Dutch	salt	z.aʊ.t	z aʊ t	42	saltan	salt	salt	z aʊ - t
489	English	salt	s.ɔ.ɫ.tʰ	s ɔ ɫ tʰ	42	saltan	salt	salt	s ɔ ɫ tʰ
490	Faroese	salt	s.a.ɬː.t	s a ɬː t	42	saltan	salt	salt	s a ɬː t
491	German	salt	z.a.l.ʦ	z a l ʦ	42	saltan	salt	salt	z a l ʦ
492	Icelandic	salt	s.a.ɬ.t	s a ɬ t	42	saltan	salt	salt	s a ɬ t
493	Norwegian_Stavanger	salt	s.a.ɬː.t	s a ɬː t	42	saltan	salt	salt	s a ɬː t
494	Scottish	salt	s.ɔː.ɫ.tʰ	s ɔː ɫ tʰ	42	saltan	salt	salt	s ɔː ɫ tʰ
495	Swedish_Skane	salt	s.ɔ.l.tʰ	s ɔ l tʰ	42	saltan	salt	salt	s ɔ l tʰ
496	Swedish_Stockholm	salt	s.a.l.t	s a l t	42	saltan	salt	salt	s a l t
497	West_Frisian_Grou	salt	s.ɔː.t	s ɔː t	42	saltan	salt	salt	s ɔː - t
498	Yiddish_New_York	salt	z.a.ɫ.ʦ	z a ɫ ʦ	42	saltan	salt	salt	z a ɫ ʦ
#
905	Danish	see!	s.yˀ	s yˀ	78	sexw	sexw	sœː	s - yˀ - - -
906	Dutch	see!	z.i	z i	78	sexw	sexw	sœː	z - i - - -
907	English	see!	s.ɪi	s ɪi	78	sexw	sexw	sœː	s - ɪi - - -
908	Faroese	see!	s.ʊ.ʧ	s ʊ ʧ	78	sexw	sexw	sœː	s - ʊ ʧ - -
909	German	see!	z.eː	z eː	78	sexw	sexw	sœː	z - eː - - -
910	Icelandic	see!	s.j.aʊ	s j aʊ	78	sexw	sexw	sœː	s j aʊ - - -
911	Norwegian_Stavanger	see!	s.j.øː	s j øː	78	sexw	sexw	sœː	s j øː - - -
912	Scottish	see!	s.iː	s iː	78	sexw	sexw	sœː	s - iː - - -
913	Swedish_Skane	see!	s.eɪ	s eɪ	78	sexw	sexw	sœː	s - eɪ - - -
914	Swedish_Stockholm	see!	x.œː	x œː	78	sexw	sexw	sœː	x - œː - - -
915	West_Frisian_Grou	see!	s.j.ʌ.χ	s j ʌ χ	78	sexw	sexw	sœː	s j ʌ χ - -
916	Yiddish_New_York	see!	s.ɛ	s ɛ	78	sexw	sexw	sœː	s - ɛ - - -
#
1272	Danish	seven	sʲ.ʉˀ	sʲ ʉˀ	110	sebun	sebun	sɛ	sʲ ʉˀ - - - -
1273	Dutch	seven	z.eɪ.v.ə	z eɪ v ə	110	sebun	sebun	sɛ	z eɪ v ə - -
1274	English	seven	s.ɛ.v.ə.n	s ɛ v ə n	110	sebun	sebun	sɛ	s ɛ v ə n -
1275	Faroese	seven	sʲ.ɛi	sʲ ɛi	110	sebun	sebun	sɛ	sʲ ɛi - - - -
1276	German	seven	z.iː.b.m	z iː b m	110	sebun	sebun	sɛ	z iː b - m -
1277	Icelandic	seven	sʲ.œː	sʲ œː	110	sebun	sebun	sɛ	sʲ œː - - - -
1278	Norwegian_Stavanger	seven	s.yː.f	s yː f	110	sebun	sebun	sɛ	s yː f - - -
1279	Scottish	seven	s.ɛ.v.ə.n	s ɛ v ə n	110	sebun	sebun	sɛ	s ɛ v ə n -
1280	Swedish_Skane	seven	h.ʊə.n	h ʊə n	110	sebun	sebun	sɛ	h ʊə - - n -
1281	Swedish_Stockholm	seven	x.ʉ	x ʉ	110	sebun	sebun	sɛ	x ʉ - - - -
1282	West_Frisian_Grou	seven	s.o.w.ə.n	s o w ə n	110	sebun	sebun	sɛ	s o w ə n -
1283	Yiddish_New_York	seven	z.i.b.ə.n	z i b ə n	110	sebun	sebun	sɛ	z i b ə n -
#
215	Danish	sharp	s.k.a.pʰ	s k a pʰ	19	skarpaz	skarp	skap	s k a - - pʰ - -
216	Dutch	sharp	s.χ.ɛ.ɹ.p	s χ ɛ ɹ p	19	skarpaz	skarp	skap	s χ ɛ ɹ - p - -
217	English	sharp	ʃ.ɑː.p	ʃ ɑː p	19	skarpaz	skarp	skap	ʃ - ɑː - - p - -
218	Faroese	sharp	s.k.a.ɹ.p.ʌ.ɹ	s k a ɹ p ʌ ɹ	19	skarpaz	skarp	skap	s k a ɹ - p ʌ ɹ
219	German	sharp	ʃ.aː.f	ʃ aː f	19	skarpaz	skarp	skap	ʃ - aː - - f - -
220	Icelandic	sharp	s.k.a.r.p	s k a r p	19	skarpaz	skarp	skap	s k a r - p - -
221	Norwegian_Stavanger	sharp	s.k.a.χ.p	s k a χ p	19	skarpaz	skarp	skap	s k a χ - p - -
222	Scottish	sharp	ʃ.ɑː.ɹ.pʰ	ʃ ɑː ɹ pʰ	19	skarpaz	skarp	skap	ʃ - ɑː ɹ - pʰ - -
223	Swedish_Skane	sharp	s.k.a.χ.pʰ	s k a χ pʰ	19	skarpaz	skarp	skap	s k a χ - pʰ - -
224	Swedish_Stockholm	sharp	s.k.a.r.p	s k a r p	19	skarpaz	skarp	skap	s k a r - p - -
225	West_Frisian_Grou	sharp	s.k.ɛ.r.p	s k ɛ r p	19	skarpaz	skarp	skap	s k ɛ r - p - -
226	Yiddish_New_York	sharp	ʃ.a.ɾ.f	ʃ a ɾ f	19	skarpaz	skarp	skap	ʃ - a ɾ - f - -
#
1085	Danish	sit!	s.ɪ.lˀ	s ɪ lˀ	94	seti	seti	sɪt	s ɪ lˀ - -
1086	Dutch	sit!	z.ɪ.t	z ɪ t	94	seti	seti	sɪt	z ɪ t - -
1087	English	sit!	s.ɪ.tʰ	s ɪ tʰ	94	seti	seti	sɪt	s ɪ tʰ - -
1088	Faroese	sit!	s.iː.t	s iː t	94	seti	seti	sɪt	s iː t - -
1089	German	sit!	z.ɪ.ʦ	z ɪ ʦ	94	seti	seti	sɪt	z ɪ ʦ - -
1090	Icelandic	sit!	s.eː.t.j.a	s eː t j a	94	seti	seti	sɪt	s eː t j a
1091	Norwegian_Stavanger	sit!	s.ɪ.tʰ	s ɪ tʰ	94	seti	seti	sɪt	s ɪ tʰ - -
1092	Scottish	sit!	s.ɪ.tʰ	s ɪ tʰ	94	seti	seti	sɪt	s ɪ tʰ - -
1093	Swedish_Skane	sit!	s.i.t	s i t	94	seti	seti	sɪt	s i t - -
1094	Swedish_Stockholm	sit!	s.ɪ.tː	s ɪ tː	94	seti	seti	sɪt	s ɪ tː - -
1095	West_Frisian_Grou	sit!	s.ɪ.t	s ɪ t	94	seti	seti	sɪt	s ɪ t - -
1096	Yiddish_New_York	sit!	z.ɪ.ʦ	z ɪ ʦ	94	seti	seti	sɪt	z ɪ ʦ - -
#
786	Danish	six	s.ɪ.k.s	s ɪ k s	68	sexs	sexs	sɛks	s ɪ k s -
787	Dutch	six	z.ɛ.s	z ɛ s	68	sexs	sexs	sɛks	z ɛ - s -
788	English	six	s.ɪ.k.s	s ɪ k s	68	sexs	sexs	sɛks	s ɪ k s -
789	Faroese	six	s.ɛ.k.s	s ɛ k s	68	sexs	sexs	sɛks	s ɛ k s -
790	German	six	z.ɛ.k.s	z ɛ k s	68	sexs	sexs	sɛks	z ɛ k s -
791	Icelandic	six	s.ɛ.k.s	s ɛ k s	68	sexs	sexs	sɛks	s ɛ k s -
792	Norwegian_Stavanger	six	s.ɛ.k.s	s ɛ k s	68	sexs	sexs	sɛks	s ɛ k s -
793	Scottish	six	s.ɪ.k.s	s ɪ k s	68	sexs	sexs	sɛks	s ɪ k s -
794	Swedish_Skane	six	s.ɛ.k.s	s ɛ k s	68	sexs	sexs	sɛks	s ɛ k s -
795	Swedish_Stockholm	six	s.ɛ.k.s	s ɛ k s	68	sexs	sexs	sɛks	s ɛ k s -
796	West_Frisian_Grou	six	s.ɒɪ.s	s ɒɪ s	68	sexs	sexs	sɛks	s ɒɪ - s -
797	Yiddish_New_York	six	z.ɛ.k.s	z ɛ k s	68	sexs	sexs	sɛks	z ɛ k s -
#
729	Danish	snow	s.n.iˀ	s n iˀ	63	snaiɡwaz	snaiɡw	snɔʊ	s n - iˀ - -
730	Dutch	snow	s.n.eu	s n eu	63	snaiɡwaz	snaiɡw	snɔʊ	s n - eu - -
731	English	snow	s.n.əʊ	s n əʊ	63	snaiɡwaz	snaiɡw	snɔʊ	s n - əʊ - -
732	Faroese	snow	s.n.j.ɛ.k.f	s n j ɛ k f	63	snaiɡwaz	snaiɡw	snɔʊ	s n j ɛ k f
733	German	snow	ʃ.n.eː	ʃ n eː	63	snaiɡwaz	snaiɡw	snɔʊ	ʃ n - eː - -
734	Icelandic	snow	s.n.j.ɔʊ	s n j ɔʊ	63	snaiɡwaz	snaiɡw	snɔʊ	s n j ɔʊ - -
735	Norwegian_Stavanger	snow	s.n.øː	s n øː	63	snaiɡwaz	snaiɡw	snɔʊ	s n - øː - -
736	Scottish	snow	s.n.oː	s n oː	63	snaiɡwaz	snaiɡw	snɔʊ	s n - oː - -
737	Swedish_Skane	snow	s.n.œ.ð	s n œ ð	63	snaiɡwaz	snaiɡw	snɔʊ	s n - œ ð -
738	Swedish_Stockholm	snow	s.n.œː	s n œː	63	snaiɡwaz	snaiɡw	snɔʊ	s n - œː - -
739	West_Frisian_Grou	snow	s.n.iə	s n iə	63	snaiɡwaz	snaiɡw	snɔʊ	s n - iə - -
740	Yiddish_New_York	snow	ʃ.n.ɛi	ʃ n ɛi	63	snaiɡwaz	snaiɡw	snɔʊ	ʃ n - ɛi - -
#
1167	Danish	sore	s.ɔˀ	s ɔˀ	101	sairaz	sair	sɔː	s ɔˀ - - -
1168	Dutch	sore	z.e.ɹ	z e ɹ	101	sairaz	sair	sɔː	z e ɹ - -
1169	English	sore	s.ɔː	s ɔː	101	sairaz	sair	sɔː	s ɔː - - -
1170	Faroese	sore	s.ɑ.ɹ.ʌ.ɹ	s ɑ ɹ ʌ ɹ	101	sairaz	sair	sɔː	s ɑ ɹ ʌ ɹ
1171	German	sore	z.eɐ	z eɐ	101	sairaz	sair	sɔː	z eɐ - - -
1172	Icelandic	sore	s.aʊ.r	s aʊ r	101	sairaz	sair	sɔː	s aʊ r - -
1173	Norwegian_Stavanger	sore	s.ɔː.χ	s ɔː χ	101	sairaz	sair	sɔː	s ɔː χ - -
1174	Scottish	sore	s.oə.ɹ	s oə ɹ	101	sairaz	sair	sɔː	s oə ɹ - -
1175	Swedish_Stockholm	sore	s.oː.r	s oː r	101	sairaz	sair	sɔː	s oː r - -
1176	West_Frisian_Grou	sore	s.iə.r	s iə r	101	sairaz	sair	sɔː	s iə r - -
1177	Yiddish_New_York	sore	z.ɛiə.ɾ	z ɛiə ɾ	101	sairaz	sair	sɔː	z ɛiə ɾ - -
#
541	Danish	stone	s.t.iˀ.n	s t iˀ n	47	stainaz	stain	steən	s t iˀ n
542	Dutch	stone	s.t.eɪ.n	s t eɪ n	47	stainaz	stain	steən	s t eɪ n
543	English	stone	s.t.əʊ.n	s t əʊ n	47	stainaz	stain	steən	s t əʊ n
544	Faroese	stone	s.t.ai.n	s t ai n	47	stainaz	stain	steən	s t ai n
545	German	stone	ʃ.t.aɪ.n	ʃ t aɪ n	47	stainaz	stain	steən	ʃ t aɪ n
546	Icelandic	stone	s.t.ɛ.n̥	s t ɛ n̥	47	stainaz	stain	steən	s t ɛ n̥
547	Norwegian_Stavanger	stone	s.t.æi.n	s t æi n	47	stainaz	stain	steən	s t æi n
548	Scottish	stone	s.t.oə.n	s t oə n	47	stainaz	stain	steən	s t oə n
549	Swedish_Skane	stone	s.t.æɪ.n	s t æɪ n	47	stainaz	stain	steən	s t æɪ n
550	Swedish_Stockholm	stone	s.t.eə.n	s t eə n	47	stainaz	stain	steən	s t eə n
551	West_Frisian_Grou	stone	s.t.iə.n	s t iə n	47	stainaz	stain	steən	s t iə n
552	Yiddish_New_York	stone	ʃ.t.ɛi.n	ʃ t ɛi n	47	stainaz	stain	steən	ʃ t ɛi n
#
1249	Danish	stool	s.t.u.lˀ	s t u lˀ	108	stoːlaz	stoːl	stuːl	s t u lˀ
1250	Dutch	stool	s.t.uː.ɫ	s t uː ɫ	108	stoːlaz	stoːl	stuːl	s t uː ɫ
1251	English	stool	s.t.ʊu.ɫ	s t ʊu ɫ	108	stoːlaz	stoːl	stuːl	s t ʊu ɫ
1252	Faroese	stool	s.t.ɔu.l	s t ɔu l	108	stoːlaz	stoːl	stuːl	s t ɔu l
1253	German	stool	ʃ.t.uː.l	ʃ t uː l	108	stoːlaz	stoːl	stuːl	ʃ t uː l
1254	Icelandic	stool	s.t.ɔ.ɬ̥	s t ɔ ɬ̥	108	stoːlaz	stoːl	stuːl	s t ɔ ɬ̥
1255	Norwegian_Stavanger	stool	s.t.uː.l	s t uː l	108	stoːlaz	stoːl	stuːl	s t uː l
1256	Scottish	stool	s.t.ʉə.ɫ	s t ʉə ɫ	108	stoːlaz	stoːl	stuːl	s t ʉə ɫ
1257	Swedish_Skane	stool	s.t.øʉ.l	s t øʉ l	108	stoːlaz	stoːl	stuːl	s t øʉ l
1258	Swedish_Stockholm	stool	s.t.u.l	s t u l	108	stoːlaz	stoːl	stuːl	s t u l
1259	West_Frisian_Grou	stool	s.t.uə.ɫ	s t uə ɫ	108	stoːlaz	stoːl	stuːl	s t uə ɫ
1260	Yiddish_New_York	stool	ʃ.t.u.ɫ	ʃ t u ɫ	108	stoːlaz	stoːl	stuːl	ʃ t u ɫ
#
1214	Danish	storm	s.t.ɔˀ.m	s t ɔˀ m	105	sturmaz	sturm	stɔm	s t ɔˀ - - m
1215	Dutch	storm	s.t.ɔ.ɹ.m	s t ɔ ɹ m	105	sturmaz	sturm	stɔm	s t ɔ ɹ - m
1216	English	storm	s.t.ɔː.m	s t ɔː m	105	sturmaz	sturm	stɔm	s t ɔː - - m
1217	Faroese	storm	s.t.ɔ.ɹ.m	s t ɔ ɹ m	105	sturmaz	sturm	stɔm	s t ɔ ɹ - m
1218	German	storm	ʃ.t.ʊɐ.m	ʃ t ʊɐ m	105	sturmaz	sturm	stɔm	ʃ t ʊɐ - - m
1219	Icelandic	storm	s.t.ɔ.r.m	s t ɔ r m	105	sturmaz	sturm	stɔm	s t ɔ r - m
1220	Norwegian_Stavanger	storm	s.t.ɔː.ʁ.m	s t ɔː ʁ m	105	sturmaz	sturm	stɔm	s t ɔː ʁ - m
1221	Scottish	storm	s.t.ɔː.ɹ.m	s t ɔː ɹ m	105	sturmaz	sturm	stɔm	s t ɔː ɹ - m
1222	Swedish_Skane	storm	s.t.ɔ.ʁ.ə.m	s t ɔ ʁ ə m	105	sturmaz	sturm	stɔm	s t ɔ ʁ ə m
1223	Swedish_Stockholm	storm	s.t.ɔ.r.m	s t ɔ r m	105	sturmaz	sturm	stɔm	s t ɔ r - m
1224	West_Frisian_Grou	storm	s.t.ua.ɾ.ə.m	s t ua ɾ ə m	105	sturmaz	sturm	stɔm	s t ua ɾ ə m
1225	Yiddish_New_York	storm	ʃ.t.u.ɾ.ə.m	ʃ t u ɾ ə m	105	sturmaz	sturm	stɔm	ʃ t u ɾ ə m
#
96	Danish	swear!	s.v.ɛ.ʔ.o	s v ɛ ʔ o	9	swari	swari	svɛɹ	s v ɛ ʔ - o
97	Dutch	swear!	z.v.e.ɹ	z v e ɹ	9	swari	swari	svɛɹ	z v e ɹ - -
98	English	swear!	s.w.ɛə	s w ɛə	9	swari	swari	svɛɹ	s w ɛə - - -
99	Faroese	swear!	s.v.œ.ɹ.i	s v œ ɹ i	9	swari	swari	svɛɹ	s v œ ɹ - i
100	German	swear!	ʃ.v.øː.ʁ	ʃ v øː ʁ	9	swari	swari	svɛɹ	ʃ v øː ʁ - -
101	Icelandic	swear!	s.v.ɛ.r.j.a	s v ɛ r j a	9	swari	swari	svɛɹ	s v ɛ r j a
102	Norwegian_Stavanger	swear!	s.v.ɛ.ʁ.k	s v ɛ ʁ k	9	swari	swari	svɛɹ	s v ɛ ʁ k -
103	Scottish	swear!	s.w.eə.ɹ	s w eə ɹ	9	swari	swari	svɛɹ	s w eə ɹ - -
104	Swedish_Skane	swear!	s.v.ɛː.ʁ	s v ɛː ʁ	9	swari	swari	svɛɹ	s v ɛː ʁ - -
105	Swedish_Stockholm	swear!	s.v.aː.r	s v aː r	9	swari	swari	svɛɹ	s v aː r - -
106	West_Frisian_Grou	swear!	s.β.a.r	s β a r	9	swari	swari	svɛɹ	s β a r - -
107	Yiddish_New_York	swear!	ʃ.v.ɛ.ɾ	ʃ v ɛ ɾ	9	swari	swari	svɛɹ	ʃ v ɛ ɾ - -
#
649	Danish	tear	tʰ.ɔː	tʰ ɔː	56	taxru	taxru	tʰɛːʁ	tʰ ɔː - -
650	English	tear	tʰ.ɪə	tʰ ɪə	56	taxru	taxru	tʰɛːʁ	tʰ ɪə - -
651	Faroese	tear	tʰ.ɔa.ɹ.a	tʰ ɔa ɹ a	56	taxru	taxru	tʰɛːʁ	tʰ ɔa ɹ a
652	German	tear	ʦ.ɛː.ʁ.ə	ʦ ɛː ʁ ə	56	taxru	taxru	tʰɛːʁ	ʦ ɛː ʁ ə
653	Icelandic	tear	tʰ.aʊ.r	tʰ aʊ r	56	taxru	taxru	tʰɛːʁ	tʰ aʊ r -
654	Norwegian_Stavanger	tear	tʰ.oː.ʁ.ə	tʰ oː ʁ ə	56	taxru	taxru	tʰɛːʁ	tʰ oː ʁ ə
655	Scottish	tear	tʰ.iə.ɹ	tʰ iə ɹ	56	taxru	taxru	tʰɛːʁ	tʰ iə ɹ -
656	Swedish_Skane	tear	t.œʊ.ʁ	t œʊ ʁ	56	taxru	taxru	tʰɛːʁ	t œʊ ʁ -
657	Swedish_Stockholm	tear	tʰ.oə.ɾ	tʰ oə ɾ	56	taxru	taxru	tʰɛːʁ	tʰ oə ɾ -
987	Dutch	tear	tʰ.ʁ.aː.n	tʰ ʁ aː n	85	taxru	taxru	tʁɛːn	- - tʰ ʁ aː n -
988	German	tear	t.ʁ.ɛː.n.ə	t ʁ ɛː n ə	85	taxru	taxru	tʁɛːn	- - t ʁ ɛː n ə
989	West_Frisian_Grou	tear	t.ɾ.iə.n	t ɾ iə n	85	taxru	taxru	tʁɛːn	- - t ɾ iə n -
#
798	Danish	ten	ʦ.iˀ	ʦ iˀ	69	texun	texun	tʰiːn	ʦ iˀ - - -
799	Dutch	ten	tʰ.i.n	tʰ i n	69	texun	texun	tʰiːn	tʰ i n - -
800	English	ten	tʰ.ɛ.n	tʰ ɛ n	69	texun	texun	tʰiːn	tʰ ɛ n - -
801	German	ten	ʦ.eː.n	ʦ eː n	69	texun	texun	tʰiːn	ʦ eː n - -
802	Icelandic	ten	tʰ.iː.j.ʏ	tʰ iː j ʏ	69	texun	texun	tʰiːn	tʰ iː - j ʏ
803	Norwegian_Stavanger	ten	tʰ.iː	tʰ iː	69	texun	texun	tʰiːn	tʰ iː - - -
804	Scottish	ten	tʰ.ɛ.n	tʰ ɛ n	69	texun	texun	tʰiːn	tʰ ɛ n - -
805	Swedish_Skane	ten	tʰ.iɪə	tʰ iɪə	69	texun	texun	tʰiːn	tʰ iɪə - - -
806	Swedish_Stockholm	ten	tʰ.iː.j.ə	tʰ iː j ə	69	texun	texun	tʰiːn	tʰ iː - j ə
807	West_Frisian_Grou	ten	ʦ.iə.n	ʦ iə n	69	texun	texun	tʰiːn	ʦ iə n - -
808	Yiddish_New_York	ten	ʦ.ɪ.n	ʦ ɪ n	69	texun	texun	tʰiːn	ʦ ɪ n - -
#
1226	Danish	thing	ʦ.ɪ.ŋˀ	ʦ ɪ ŋˀ	106	θenɡaz	θenɡ	tʰɪŋ	ʦ ɪ ŋˀ -
1227	Dutch	thing	d.ɪ.ŋ	d ɪ ŋ	106	θenɡaz	θenɡ	tʰɪŋ	d ɪ ŋ -
1228	English	thing	θ.ɪ.ŋ	θ ɪ ŋ	106	θenɡaz	θenɡ	tʰɪŋ	θ ɪ ŋ -
1229	Faroese	thing	tʰ.ɪ.ŋ.k	tʰ ɪ ŋ k	106	θenɡaz	θenɡ	tʰɪŋ	tʰ ɪ ŋ k
1230	German	thing	d.ɪ.ŋ	d ɪ ŋ	106	θenɡaz	θenɡ	tʰɪŋ	d ɪ ŋ -
1231	Icelandic	thing	θ.ɪ.ŋ.k	θ ɪ ŋ k	106	θenɡaz	θenɡ	tʰɪŋ	θ ɪ ŋ k
1232	Norwegian_Stavanger	thing	tʰ.ɪ.ŋ	tʰ ɪ ŋ	106	θenɡaz	θenɡ	tʰɪŋ	tʰ ɪ ŋ -
1233	Scottish	thing	θ.ɪ.ŋ	θ ɪ ŋ	106	θenɡaz	θenɡ	tʰɪŋ	θ ɪ ŋ -
1234	Swedish_Skane	thing	tʰ.ɪ.ŋ	tʰ ɪ ŋ	106	θenɡaz	θenɡ	tʰɪŋ	tʰ ɪ ŋ -
1235	Swedish_Stockholm	thing	tʰ.i.ŋ	tʰ i ŋ	106	θenɡaz	θenɡ	tʰɪŋ	tʰ i ŋ -
1236	West_Frisian_Grou	thing	d.ɪ.ŋ	d ɪ ŋ	106	θenɡaz	θenɡ	tʰɪŋ	d ɪ ŋ -
#
440	Danish	thorn	tʰ.oɐ.n	tʰ oɐ n	38	θurnuz	θurn	tʰɔn	tʰ oɐ - - n - -
441	Dutch	thorn	d.ɔ.ɹ.n	d ɔ ɹ n	38	θurnuz	θurn	tʰɔn	d ɔ ɹ - n - -
442	English	thorn	θ.ɔː.n	θ ɔː n	38	θurnuz	θurn	tʰɔn	θ ɔː - - n - -
443	Faroese	thorn	tʰ.ɔ.ɹ.n.ʌ.ɹ	tʰ ɔ ɹ n ʌ ɹ	38	θurnuz	θurn	tʰɔn	tʰ ɔ ɹ - n ʌ ɹ
444	German	thorn	d.ɔː.n	d ɔː n	38	θurnuz	θurn	tʰɔn	d ɔː - - n - -
445	Icelandic	thorn	θ.ɔ.r.n̥	θ ɔ r n̥	38	θurnuz	θurn	tʰɔn	θ ɔ r - n̥ - -
446	Norwegian_Stavanger	thorn	tʰ.o.ʁ.n	tʰ o ʁ n	38	θurnuz	θurn	tʰɔn	tʰ o ʁ - n - -
447	Scottish	thorn	θ.ɔː.ɹ.n	θ ɔː ɹ n	38	θurnuz	θurn	tʰɔn	θ ɔː ɹ - n - -
448	Swedish_Skane	thorn	tʰ.ʊ.ʁ.n	tʰ ʊ ʁ n	38	θurnuz	θurn	tʰɔn	tʰ ʊ ʁ - n - -
449	Swedish_Stockholm	thorn	tʰ.oː.n	tʰ oː n	38	θurnuz	θurn	tʰɔn	tʰ oː - - n - -
450	Yiddish_New_York	thorn	d.ɔ.ɾ.n	d ɔ ɾ n	38	θurnuz	θurn	tʰɔn	d ɔ ɾ - n - -
#
191	Danish	three	t.χ.ɛɪˀ	t χ ɛɪˀ	17	θrejez	θrej	tɾiː	t χ ɛɪˀ - -
192	Dutch	three	d.ʁ.i	d ʁ i	17	θrejez	θrej	tɾiː	d ʁ i - -
193	English	three	θ.ɹ.ɪi	θ ɹ ɪi	17	θrejez	θrej	tɾiː	θ ɹ ɪi - -
194	Faroese	three	tʰ.ɹ.ʊi	tʰ ɹ ʊi	17	θrejez	θrej	tɾiː	tʰ ɹ ʊi - -
195	German	three	d.ʁ.ae	d ʁ ae	17	θrejez	θrej	tɾiː	d ʁ ae - -
196	Icelandic	three	θ.ɾ.ɪu	θ ɾ ɪu	17	θrejez	θrej	tɾiː	θ ɾ ɪu - -
197	Norwegian_Stavanger	three	t.χ.iː	t χ iː	17	θrejez	θrej	tɾiː	t χ iː - -
198	Scottish	three	θ.ɾ.iː	θ ɾ iː	17	θrejez	θrej	tɾiː	θ ɾ iː - -
199	Swedish_Skane	three	tʰ.ʁ.ɛɪ	tʰ ʁ ɛɪ	17	θrejez	θrej	tɾiː	tʰ ʁ ɛɪ - -
200	Swedish_Stockholm	three	t.ɾ.i	t ɾ i	17	θrejez	θrej	tɾiː	t ɾ i - -
201	West_Frisian_Grou	three	t.ɾ.ɛ.j.ə	t ɾ ɛ j ə	17	θrejez	θrej	tɾiː	t ɾ ɛ j ə
202	Yiddish_New_York	three	d.ɾ.aɪ	d ɾ aɪ	17	θrejez	θrej	tɾiː	d ɾ aɪ - -
#
1025	Danish	thunder	ʧ.oɐ.d.n	ʧ oɐ d n	89	θunraz	θunr	tʰoːd	ʧ oɐ - d - n - -
1026	Dutch	thunder	d.ʌ.n.d.ə.ʁ	d ʌ n d ə ʁ	89	θunraz	θunr	tʰoːd	d ʌ n d ə - ʁ -
1027	English	thunder	θ.ɐ.n.d.ə	θ ɐ n d ə	89	θunraz	θunr	tʰoːd	θ ɐ n d ə - - -
1028	Faroese	thunder	tʰ.oː.ɹ.a	tʰ oː ɹ a	89	θunraz	θunr	tʰoːd	tʰ oː - - - - ɹ a
1029	German	thunder	d.ɒ.n.ɐ	d ɒ n ɐ	89	θunraz	θunr	tʰoːd	d ɒ n - ɐ - - -
1030	Icelandic	thunder	θ.ɔː.r.a	θ ɔː r a	89	θunraz	θunr	tʰoːd	θ ɔː - - - - r a
1031	Norwegian_Stavanger	thunder	tʰ.oː.d.n	tʰ oː d n	89	θunraz	θunr	tʰoːd	tʰ oː - d - n - -
1032	Scottish	thunder	θ.ʌ.n.d.ə.ɹ	θ ʌ n d ə ɹ	89	θunraz	θunr	tʰoːd	θ ʌ n d ə - ɹ -
1033	Swedish_Skane	thunder	tʰ.oː.d.ə.n	tʰ oː d ə n	89	θunraz	θunr	tʰoːd	tʰ oː - d ə n - -
1034	Swedish_Stockholm	thunder	tʰ.oː.d.œ.n	tʰ oː d œ n	89	θunraz	θunr	tʰoːd	tʰ oː - d œ n - -
1035	West_Frisian_Grou	thunder	t.ʌ.ŋ.r	t ʌ ŋ r	89	θunraz	θunr	tʰoːd	t ʌ ŋ - - - r -
1036	Yiddish_New_York	thunder	d.u.n.ɛ.ʁ	d u n ɛ ʁ	89	θunraz	θunr	tʰoːd	d u n - ɛ - ʁ -
#
261	Danish	toe	ʦ.uˀ	ʦ uˀ	23	taixwoːn	taixw	tʰoː	ʦ uˀ - -
262	Dutch	toe	tʰ.eɪ.n	tʰ eɪ n	23	taixwoːn	taixw	tʰoː	tʰ eɪ n -
263	English	toe	tʰ.əʊ	tʰ əʊ	23	taixwoːn	taixw	tʰoː	tʰ əʊ - -
264	Faroese	toe	tʰ.ɔa	tʰ ɔa	23	taixwoːn	taixw	tʰoː	tʰ ɔa - -
265	German	toe	ʦ.eː	ʦ eː	23	taixwoːn	taixw	tʰoː	ʦ eː - -
266	Icelandic	toe	tʰ.aʊ	tʰ aʊ	23	taixwoːn	taixw	tʰoː	tʰ aʊ - -
267	Norwegian_Stavanger	toe	tʰ.ɔː	tʰ ɔː	23	taixwoːn	taixw	tʰoː	tʰ ɔː - -
268	Scottish	toe	tʰ.oː	tʰ oː	23	taixwoːn	taixw	tʰoː	tʰ oː - -
269	Swedish_Skane	toe	tʰ.ɛʊ	tʰ ɛʊ	23	taixwoːn	taixw	tʰoː	tʰ ɛʊ - -
270	Swedish_Stockholm	toe	tʰ.oː	tʰ oː	23	taixwoːn	taixw	tʰoː	tʰ oː - -
271	West_Frisian_Grou	toe	t.iə.n	t iə n	23	taixwoːn	taixw	tʰoː	t iə n -
#
